audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words
QXxxl8ckqDY,2908.14,2958.14,50.0,SPEAKER_00,Para mí la falta de un goleador. Solo Vuelve que ha marcado más de un gol. Stefano Tsimas que se le fichó por creo que son 30 y pico millones. Ha jugado solo 51 minutos. Y Jalalan Poscostoulas que también llegó a los 35 millones ni ha llegado a debutar. No es una crítica a los dos griegos porque son los dos muy jóvenes. Es una crítica a la gestión del Brighton en el mercado. Has llegado y te has plantado toda esta temporada y has jugado solo con Dani Vuelve como delantero. Y creo que les va a pasar factura. Yo me quedo con la inexistente valentía de Hurszöller en la mayoría de partidos. Creo que es un entrenador a Marrategui que en muchos partidos se está quedando cortísimo y que de hecho creo que esa no me sale decirlo. Pero esa era Marrategui y le ha costado puntos al Brighton.,790,152
QXxxl8ckqDY,2958.14,2972.14,14.0,SPEAKER_01,"Para mí es conformismo. Sí, yo tenía la palabra pero no sé si vamos a reír. Es un poco más exagerada. Vamos con el Aston Villa. El décimo tercer clasificado. Ahí tenéis a nuestro amigo Harvey y Eliot en pantalla. ¿Qué es lo que más os ha gustado?",246,48
QXxxl8ckqDY,2972.14,3004.14,32.0,SPEAKER_00,"Para mí la recuperación del Divu. Creo que estamos hablando muy poco del show que fue el verano del Divu y completamente el último día del Divu Martínez. No por su culpa en el Aston Villa. Estamos hablando de un futbolista que el 1 de septiembre en Deslinday estaba en la ciudad deportiva del Villa esperando a que le dieran el OCC para recoger las cosas y irse al Manchester United. El clic que ha hecho el Divu, el portero argentino tan rápido, tanto él como Emery para decir te ibas a ir pero como te quedas vas a volver a ser titular, creo que es algo muy positivo tanto por su parte como por parte de la Aston Villa.",621,120
QXxxl8ckqDY,3004.14,3008.14,4.0,SPEAKER_01,"¿Qué es lo que más te ha gustado de la Aston Villa? No es un buen inicio, todo se ha dicho.",91,21
QXxxl8ckqDY,3008.14,3028.14,20.0,SPEAKER_00,Bogard. Creo que con la lesión de Tilemans el equipo necesitaba alguien ahí que por lo menos salvara la situación hasta que vuelva él y creo que ha dado un paso adelante y que está formando una buena pareja con Cámara que sigue siendo de lo más importante que tiene el Villa para esa posición. Pero me está gustando esa búsqueda.,329,61
QXxxl8ckqDY,3028.14,3064.14,36.0,SPEAKER_01,"Yo me quedo con Bubacar Cámara porque quizá me parece el mejor futbolista del Villa esta temporada. Constante por excelencia, cada vez que las lesiones le respetan es un futbolista que te demuestra que es un seguro para la Aston Villa. Por supuesto sin el balón pero también con la pelota. Es otro jugador, no se parecen demasiadas cosas a Tonali pero que también me parece muy difícil de encontrar en el mercado y con el Villa. Con tantos problemas. En cuanto a reencontrar la mejor versión de muchos de sus futbolistas importantes y ahora hablaremos también de Tilemans Cámara me parece capital y esta temporada me sigue gustando mucho. ¿Qué es lo que no os ha gustado?",671,118
QXxxl8ckqDY,3064.14,3120.14,56.0,SPEAKER_00,"Para mí el mal momento de Oli Watkins. Solo un gol en siete partidos, ha fallado ocasiones que no acostumbraban los dos últimos años y en general para mí se ha caído como estrella de la Premier League. Para mí creo que Oli Watkins es un futbolista lo definió no sé quién fue no sé si fue el propio McGinn, que es un futbolista muy de rachas, con rachas muy marcadas y cuando está enchufado es un delantero del copón pero no es un futbolista para echarse al equipo a la espalda y cuando Peor pintaba las cosas para el Villa ha tenido que salir McGinn, por ejemplo, para salvarlo. No ha sido Oli Watkins y eso no me ha gustado. A mí otro que no me ha gustado en el momento más complicado de la Aston Villa como no ha liderado es Morgan Rogers. Creo que tenía que haber sido el líder de ese ataque en este inicio de temporada y no ha aparecido para nada. No estoy viendo nada de la autosuficiencia que le presupongo a él. No ha sido capaz de girar a los equipos rivales con esas conducciones haciéndose fuerte. No está ofreciendo gran cosa.",1037,199
QXxxl8ckqDY,3120.14,3160.14,40.0,SPEAKER_01,"A mí me parece un bajón bastante considerable el de Rogers, más aún incluso que el de Watkins. Yo me quedo en cuanto a aspecto negativo con que es un equipo que depende demasiado de Juri Thielemans. Cuando no está Thielemans se nota una barbaridad y cuando está se le necesita a veces como enganche y entonces es un jugador que juega por delante del doble pivote y ahí entonces no está en la base de la jugada. Son demasiadas cosas que le pide hacer el Aston Villa para Thielemans y cuando no las puede hacer el equipo no carbura. Esa dependencia me parece peligrosa de cara al resto de la temporada por muy bueno que me parezca a cámara. Vamos al Fulham. ¿Qué es lo que más os ha gustado del Fulham? Del último cuarto clasificado. Yo me voy a quedar",750,142
QXxxl8ckqDY,3160.14,3188.14,28.0,SPEAKER_00,con Ryan Señor. Otro que también su segunda mitad de temporada me pareció muy buena y que creo que se ha confirmado como un titular indiscutible para Marco Silva ya tanto en ataque como en defensa. O sea ha sentado a Anthony Robinson en el lateral que creo que eso son palabras mayores y le está rindiendo muy bien a Marco Silva tanto en una posición más atrasada como la de lateral llegando mucho ataque y participando mucho como luego cuando ha tenido que jugar arriba.,471,86
QXxxl8ckqDY,3188.14,3224.14,36.0,SPEAKER_01,Yo por recoger y relacionarlo con lo que dices yo lo que he dicho es como la cosa de más me ha gustado es saber vivir sin Robinson. Robinson el año pasado te aporta 10 asistencias y es de lo mejor en su posición en el lateral izquierdo de toda la Premier. Ya sea usando línea de tres centrales o tres centrales sin necesidad de que sean línea de tres. Ya sea usando Ryan Señor pero me parece también que vuelve a demostrarte Marco Silva que no se le cae el equipo pero tiene que hacer algún tipo de movimiento por mucho que en el caso de Anthony Robinson tiene también que ver con su estado físico seguro y que no dudo que dentro de poco lo veremos también ser importante.,672,131
QXxxl8ckqDY,3224.14,3278.14,54.0,SPEAKER_00,"Yo me quedo con Josh Keane. Esperaba muy poquito de él porque sí que es cierto que le metimos en el vídeo de grandes promesas jóvenes a seguir esta temporada pero me esperaba que jugase en todo el año 12, 13 partidos y lleva siete titularidades de siete partidos a ser titular en todos los partidos y es el octavo jugador con dos minutos del full-on. De momento cero goles, cero asistencias porque le tangaron un gol contra el Chelsea pero si no debería llevar un gol. Pero me está dando muy buenas sensaciones. Es rápido, técnico, se mueve bien, me gusta mucho. Lo que no me está gustando y lo oílo así es que estamos dando por perdido a Mille Smith-Rowe. Este 2025 está siendo una confirmación de que ya ni siquiera la afición del full-on dice que tenemos a Smith-Rowe que es uno de los mejores fichajes que hemos hecho nunca. En un año hemos pasado de decir que lo va a petar en los cotailleurs a que ni siquiera juegue. Ha jugado en todos los partidos pero siempre como suplente lleva tan solo 124 minutos al inglés.",1020,190
QXxxl8ckqDY,3278.14,3336.14,58.0,SPEAKER_01,"Yo lo que no me ha gustado del full-on son los momentos en los que el equipo durante los partidos se desmorona y no hay manera de cerrar esa herida. Hay varios partidos en los que me ha dado esa sensación. Contra el Bournemouth, los Cherries les meten tres goles entre el minuto 78 y el final del partido. El Aston Villa les mete otros tres goles entre el minuto 37 y el minuto 51 y me llama mucho la atención ese momento en el que están cerrando tan mal algunas primeras partes para luego abrirlas igual de mal, que no les sirve el descanso porque lo mismo les pasó contra el Chelsea. El Chelsea les marcan el descuento de la primera parte y casi en los primeros diez minutos de la segunda. Creo que ahí es un equipo que todavía tiene que trabajar ese aspecto quizá también psicológico, no solo futbolístico, para sujetarse en los momentos en los que el equipo rival va con todo y por qué no, incluso tienes que llevar unos cuantos bandazos tienes que aguantar el chaparrón pero no hay muchos chaparrones que hayan aguantado en este tipo de situaciones, son tres jornadas",1072,198
QXxxl8ckqDY,3336.14,3352.14,16.0,SPEAKER_00,diferentes de siete. A mí ya en lo que no me ha gustado Harry Wilson por delante de Chukwese y de Kevin. Creo que no está portando ninguna solución al ataque del Fulham y que lo poco que han podido salir tanto Kevin como Chukwese me están gustando mucho más.,258,50
QXxxl8ckqDY,3352.14,3356.14,4.0,SPEAKER_01,"¿Y qué te está gustando de Leeds United, el equipo clasificado?",63,11
QXxxl8ckqDY,3356.14,3386.14,30.0,SPEAKER_00,"Me he querido quedar con Daniel Farke Quiero darle a él ese premio porque creo que es la temporada en la que mejor se está adaptando a la Premier League Se ha dejado, lo hablábamos ayer en el vídeo de Ascendido, se ha dejado de tonterías Está siendo un Leeds mucho más sólido mucho más compacto defensivamente y les falta gol arriba pero creo que están compitiendo muy bien y mucho mejor por supuesto que recién ascendidos de otras temporadas",442,80
QXxxl8ckqDY,3386.14,3388.14,2.0,SPEAKER_01,¿Qué te agrada de los whites?,29,6
QXxxl8ckqDY,3388.14,3426.14,38.0,SPEAKER_00,"A mí la línea defensiva formada por Joe Rodon, Strzok, Bogle y Goodmanson porque no confiaba nada en ella les conocía de sobra a tres de ellos menos a Goodmanson y pensaba que se iban a volver a deshacer como un azucarillo en la Premier League y que Leeds iba a ser una feria defensiva y han encajado solo diez goles a pesar de que han tenido que jugar cuatro partidos con Card Darlow en la portería por todo suplente porque Lucas Perry se ha lesionado hay solo siete equipos que hayan encajado más que me parece importante porque no son números de ascender y eso es el objetivo del Leeds y hay que tener en cuenta que cinco goles se los marcó el Arsenal así que la mitad de los goles los encajaron en un solo partido esa línea defensiva me está gustando mucho",760,145
QXxxl8ckqDY,3426.14,3432.14,6.0,SPEAKER_01,y es el Leeds que nos hayamos acostumbrado a bueno si encajamos 700 goles pero marcamos 900,91,17
QXxxl8ckqDY,3432.14,3436.14,4.0,SPEAKER_00,Mirá como se ha calvado Néstor ¿Puede defender?,47,8
QXxxl8ckqDY,3436.14,3478.14,42.0,SPEAKER_01,"Bueno en el caso de lo que más me ha gustado es el perfil tan físico del equipo que creo que está muy bien entendido respecto a lo que ahora mismo pide la Premier League pero si quiero enfocarlo en una sola persona es Sean Longstaff creo que incluso tiene argumentos para decir que está siendo el mejor del Leeds United y por supuesto de los mejores ganador de duelos, suficiente con el balón ha marcado ya incluso un golazo impresionante en esta Premier League con los whites, parece que lleva toda la vida jugando en el Leeds y es exactamente el perfil que confirma un poco que me gustó me gustó su fichaje para el nivel del Leeds y para lo que necesitaba y todos los augurios más optimistas la verdad es que se están cumpliendo con Sean Longstaff en cuanto a lo malo",769,145
QXxxl8ckqDY,3478.14,3522.14,44.0,SPEAKER_00,Te diría que casi lo único que no me está gustando del Leeds es el extremo derecho creo que ahí tienen un déficit muy importante porque Okaforin así que me está gustando pero ni James ni Brendan Aronson me están gustando nada y creo que no es el extremo derecho que necesita un candidato a salvarse en el once titular no le aporta ni gol ni generación yo voy directamente a que el Leeds no tiene gol Okaforin no ha marcado dos goles pero ni en Mecha ni Calverluin tiene pinta de que vayan a funcionar como grandes goleadores Okaforin es el único que lleva más de un gol en este Leeds sobre todo la sensación de que gustándome como está jugando Calverluin veo lo que sigue fallando y digo es que va a volver a quedarse con 7 o 8 goles,733,142
QXxxl8ckqDY,3522.14,3582.14,60.0,SPEAKER_01,"yo reconozco que soy un poco injusto con él porque no me parece una mala temporada pero últimamente si ha tenido algún error o ha salido en alguna foto Pascal Strauch que quiere decir esto que dentro de que no tenía muchas cosas negativas en las que elegir y que Joe Rodan me parece que tiene que ser el comandante de esa defensa creo que hay un margen de mejora si pruebas a Bejol en vez de a Strauch y creo que ahí puedes ganar un buen rematador por arriba un tipo además que siga con esa dinámica o con esa tendencia, es un equipo muy físico que proteja bien su área reconozco que Caldarlow no me parece ninguna maravilla en Premier pero no lo ha hecho horrorosamente mal pero me parece que no es suficiente aunque confío en que Perry si lo va a ser pero sí que en ese caso señalaría Strauch como una pieza que puede mejorar si cambias a Bejol vamos ahora con el 16o Benford está fuera del descenso el equipo de Keith Andrius, ¿qué es lo que más os ha gustado?",963,187
QXxxl8ckqDY,3582.14,3616.14,34.0,SPEAKER_00,"Para mí el paso hacia adelante de Jägor Jarmolyuk si Chozas era muy oscarbovista yo soy muy Jarmolyukista me parece un futbolista que tiene todo lo que necesita el Benford en un centro campista claro comprimido en un futbolista que gana duelos, que tiene buen toque de balón que evidentemente no tiene una gran salida pero el Benford no la necesita, que lucha que además puede tener llegada que está creciendo de cada año, es mejor así que me gusta mucho Jägor Jarmolyuk de 15 titularidades, la temporada pasada lleva 7 de 7 esta",529,94
QXxxl8ckqDY,3616.14,3622.14,6.0,SPEAKER_01,"y eso me hace feliz me hace feliz, a mi no me parece tan espectacular Jarmolyuk igual es una cosa",97,20
QXxxl8ckqDY,3622.14,3630.14,8.0,SPEAKER_00,solo para mí es un buen futbolista le veo con un recorrido en la Premier League bastante importante,99,18
QXxxl8ckqDY,3630.14,3640.14,10.0,SPEAKER_01,creo que este es su nivel pero no sé si y es buena noticia para el Benford pero bueno me lo tengo que creer un poco más a Jarmolyuk,131,29
QXxxl8ckqDY,3640.14,3664.14,24.0,SPEAKER_00,yo me voy a quedar con Jägor Thiago creo que lo que necesitaba es esperadamente el Benford en este verano en el que se ha ido Visa y en Beumo y me está gustando ya lejos de su relación con el gol su juego de espaldas y como está aportando esas soluciones que necesita el Benford en esos ataques directos creo que hay un buen delantero ahí que nos habíamos perdido con las lesiones el año pasado y vuelve a tener buen ojo el Benford,431,85
QXxxl8ckqDY,3664.14,3698.14,34.0,SPEAKER_01,a la hora de fichar ahí yo lo mejor para mí del Benford es algo que aprecio mucho en este tipo de equipos que han sido descapitalizados en cuanto a su talento que es ser muy consciente de sus virtudes y de sus defectos y eso es una cosa que me está gustando está priorizándose un equipo muy organizadito atrás muy directo en su juego y que además aprovecha las jugadas de estrategia para sacar el máximo está siendo pragmático dentro de lo que sabe que le puede pedir a su equipo y eso es algo que aunque quizá Andrés no me está maravillando con su futbol se aprecio porque creo que hay muchos entrenadores que con esta plantilla no estarían ahora mismo decimos sexto sino que estarían más abajo que es lo que nos ha gustado,724,137
QXxxl8ckqDY,3698.14,3720.14,22.0,SPEAKER_00,a mí la defensa del área creo que es el mayor bajonazo que ha tenido respecto al año pasado esa defensa de su propio área ahí eran más fuertes el año pasado y ahora están siendo menos contundentes no están ganando esas segundas jugadas que nos tienen acostumbrados a ganar en su propio área por esa acumulación creo que está habiendo muchos despistes y que es el mayor bajón que le noto al Brenford,398,74
QXxxl8ckqDY,3720.14,3734.14,14.0,SPEAKER_01,yo veo partidos que si me ha gustado al Brenford ahí con Izan Collins además me sigue gustando echan de menos el mejor nivel de Izan Pinoc pero dentro del talento defensivo que tienen no me ha parecido tan malo me parece que tienen errores,239,45
QXxxl8ckqDY,3734.14,3770.14,36.0,SPEAKER_00,también porque son un equipo al que le ataca mucho entonces es difícil estar siempre yo me quedo con la falta de minutos de Dango Watar solo ha sido titular en tres de los seis partidos en los que ha podido estar y por lo que has pagado y también por lo que has pagado y por lo que has demostrado Watar en algunos momentos en el Bormud espero que sea bastante más importante cuando ha jugado con línea de tres y dos carileros en los que han jugado arriba han sido Kevin Shade y Gortiago si cuando juegas con tres te cargas a Watar te va a faltar velocidad un poco de creatividad y sobre todo te vas a gastar 42 millones de euros en un suplente para mi sin duda lo malo de la temporada es Kevin Shade,699,140
QXxxl8ckqDY,3770.14,3816.14,46.0,SPEAKER_01,"hay que pedirle mucho más respecto a lo que hemos visto en el borde de la carrera pero me está pareciendo que deja mucho que desear en cuanto a su toma de decisiones su relación con Gortiago por mucho que haya tenido un par de momentos destacados Kevin Shade creo sobre todo en lo individual malos contactos con la pelota, mala toma de decisiones las cifras no están acompañando creo que lleva un gol, no mucho más pero creo que se nota el bajón del Brenford sobre todo en la figura de Shade respecto a la carrera de la temporada vamos con el 17 el Nottingham Forest rozamos la zona de descenso que es lo que os ha gustado es difícil elegir algo pero bueno, uno de los dos ha expuesto a este hombre así que que lo diga",718,139
QXxxl8ckqDY,3816.14,3892.14,76.0,SPEAKER_00,"yo porque fui el primero en elegir y creo que lo único que me ha gustado del forest en este inicio de temporada ha sido él está siendo un inicio pobre Eliot Anderson está siendo un inicio pobre está siendo un inicio pobre y creo que es el único jugador que no es que esté destacando sino brillando, a mi me está gustando muchísimo el inicio de temporada de León Anderson y que creo que está siendo ese líder que le pedía ser a Gates White este año otra vez no lo tenía muy fácil pero vuelvo a elegir un futbolista que creo que me gusta más que al resto no lo hemos hablado nunca, pero en general creo que se habla poco de Dánin Doge y a mi es un futbolista que me gusta el primer jugador que me gustó costó 40 o 50 millones pero a pesar de que no tiene mucho esborde porque el tío rápido no es me parece muy inteligente tácticamente que tiene además buena técnica y que sí que me lo imagino funcionando en un sistema de H-POSTE Koglú que pide que los futbolistas entiendan el futbol y sean inteligentes tácticamente entonces en el mejor o sea en el mejor, en el no tengan forest de H-POSTE Koglú el de... el top 3 de Nuno el top 1 de H-POSTE Koglú nos va a pasar mucho",1168,232
QXxxl8ckqDY,3892.14,3934.14,42.0,SPEAKER_01,"y es lógico, bueno yo por haber llegado el último a... estamos hablando de un equipo que venía a ser la gran revelación y ahora todos han bajado su nivel me he quedado con un futbolista que he visto muy poco pero que creo que tenía espacio para más oportunidades que es Jair Kuña el partido que hace contra el Newcastle me gustó mucho y los minutos que le he visto con la camiseta del forest creo que que se dedican a verlo más que ahora lo vamos a hablar supongo en lo malo pero sin Morillo perdón yo pensaba que Jair Kuña iba a tener algún hueco más visto que los minutos han sido de calidad Jesús ¿qué es lo que a ti más te ha gustado? nada, ya sabía yo en cuanto a lo malo",676,137
QXxxl8ckqDY,3934.14,3998.14,64.0,SPEAKER_00,"voy yo rápido porque ya lo has dicho sin Morillo se le han visto muchas costuras a Milenkovic, que el año pasado se salió pues sin Morillo se están viendo más problemas y ya no es que se le vean más problemas es que se está viendo que Morato es un central de defensa me está pareciendo horroroso Morato, entonces que no esté Jair Kuña, que no esté Morillo, la defensa no se sostiene y igual a final de temporada valoramos lo que pasó con Nuno la temporada pasada, creo que que no esté Morillo no es cualquier cosa, falta él verdaderamente bueno, yo me quiero quedar con Marinakis en lo que no me ha gustado creo que es el gran culpable de absolutamente todo con el pifostio que ha montado cargándose es verdad que coche la temporada más ilusionante en 30 años de Nottingham Forest se le ha cargado este hombre quitando a Nuno que bueno, pues creo que ha sido un tanto injusto con todo lo que te había dado en la jornada 2 y para dar un completo volantazo metiendo Anspostekoglu en una plantilla que viene de Nuno, o sea, no creo que se lo ha cargado todo él",1057,202
QXxxl8ckqDY,3998.14,4032.14,34.0,SPEAKER_01,"y hay algo más general como el ambiente la grada dividida a los pocos partidos de Anspostekoglu ya le están cantando que te van a echar por la mañana jugadores que según decían desde Inglaterra no estaban de acuerdo con la salida de Nuno Espíritu Santo peleas entre la directiva y el banquillo, nada de esto tendría que estar pasando en un año en el que el Nottingham Forest está jugando en Europa está viajando la afición del Nottingham Forest por el continente para ver a su equipo y el ambiente tiene que estar tan obvio, me parece triste tiene mucho que ver con Marinaquis pero es evidentemente lo que no me está",616,113
QXxxl8ckqDY,4032.14,4046.14,14.0,SPEAKER_00,y aquí también hay que echarle culpa a Edu porque ha llegado un nuevo equipo ha hecho un muy buen mercado de fichajes finalmente pero él es el culpable de que la relación con Nuno se haya roto y por ahí pasa mucho desde los males del Forest y Nuno se rompió por las dos partes,276,56
QXxxl8ckqDY,4046.14,4076.14,30.0,SPEAKER_01,"vamos a la zona de descenso, vamos con los tres últimos equipos, el 18o es el Burnley de Scott Parker y del guapísimo y el persona y el peruano y hombre en general más guapo del planeta que es lo que más os ha gustado no, espera, empiezo yo por el mío que me lo habéis dejado supongo Jadon Anthony 4 goles y una asistencia ya está, no hace falta decirme nada más son las mejores cifras en participaciones de Jadon Anthony en toda su carrera en Premier hemos tenido que llegar al descenso",487,94
QXxxl8ckqDY,4076.14,4106.14,30.000000000000455,SPEAKER_00,"para dejarte uno y Vierz también, y Tarkovsky se lo dejamos en el Leeds y en el Bournemouth tienen que estar alucinando con Jadon Anthony está siendo el mejor yo va a sonar un poco raro lo que voy a decir porque hablo de un equipo en descenso pero la competitividad del Burnley a pesar de haber perdido 5 partidos 3 de ellos han sido por la mínima y eso que han tenido un calendario muy difícil con 4 big 6, se han enfrentado ya al Tottenham al United, al Liverpool y al City además ganaron el duelo directo, el único que han tenido que fue contra el Sunderland así que este Burnley es competitivo y no es otro Southend",619,120
QXxxl8ckqDY,4106.14,4122.14,16.0,SPEAKER_01,y lo decíamos en el vídeo que subimos de los 3 recién ascendidos que los dos que te has dejado por mencionar son los dos otros equipos que están en Europa Aston Villa y Nottingham Forest quiero decir que el calendario ha sido muy feo para el Burnley y ahora lo mejor mejora esas prestaciones no como Liversony,309,58
QXxxl8ckqDY,4122.14,4146.14,24.0,SPEAKER_00,que recordamos que vuelve a ser el hombre más guapo del mundo y yo creo que al hilo de lo de la competitividad hay un nombre por encima de todos que está manteniendo al Burnley en muchos partidos que es Dubravka está siendo otra vez demostrando que es portero de Premier pese a que tiene 800.000 años y sigue parando como paranda y yo creo que es la gran clave de que el Burnley no se haya ido de muchos partidos,412,81
QXxxl8ckqDY,4146.14,4196.14,50.0,SPEAKER_01,"Yo en cuanto a lo malo me he quedado con la banda derecha, sobre todo enfocándome en Shauna, a mi Shauna no me dice absolutamente nada, es un jugador que no me convence nada de lo que estoy viendo él en el en los Clarets y a eso añado que Walker, cuyo rendimiento si me está gustando en el Burnley, no produce tanto como Harman por la izquierda, claro veo la banda izquierda y veo a Harman y veo a Anthony la banda derecha se me está quedando coja, creo que por ahí tiene todavía Scott Parker margen para agitar un poco la baraja se me ocurre que puede jugar Fleming a lo mejor por detrás del delantero, no necesariamente por la banda pero hecho en falta a lo mejor un poco más de participación de Saian Fleming, Edwards puede también jugar por esa demarcación que no va a marcar muchos goles porque está en punta Foster y si no cuando se recope creo que ahora mismo está lesionado Broya, pero esa banda derecha y sobre todo enfocado en Shauna",943,180
QXxxl8ckqDY,4196.14,4248.14,52.0,SPEAKER_00,"no me está gustando. Mi punto es algo más general y es la falta de ambición de ALK Capital, así que los acciones de español que nos estén escuchando ahora mismo se estarán cabreando porque ya sabéis que los dueños del Barley han comprado el español, se gastaron 93 millones en el mercado que puede parecer mucho pero no lo es, son los undécimos de la Premier League que han gasto neto teniendo en cuenta que Hanfris, Edwards y Anthony y Sean Fleming son todos fichajes que han hecho este año pero que ya estaban en plantilla el año pasado me parece que ALK Capital ve la plantilla y dice vamos a extender como unos campeones, pero el año que viene volveremos a extender es un poco Delia Smith con el Norwich, con la diferencia que Delia Smith era de Norwich y aficionada del Norwich y un emblema y ALK Capital es un fondo de inversión estadounidense, entonces con ALK Capital tienes todo lo malo de un fondo de inversión sin tener lo bueno de un fondo de inversión que es",971,181
QXxxl8ckqDY,4248.14,4252.14,4.0,SPEAKER_01,la pasta. El próximo verano amistoso contra el español,54,9
QXxxl8ckqDY,4252.14,4280.14,28.0,SPEAKER_00,"y a hostias. Una de las cosas en donde más ha metido... Que en GAL se queda puado Una de las cosas en las que más ha metido la pata es... que en pierda se queda chauna el centro del campo que yo creo que le falta toda la creatividad del mundo al centro del campo, o sea Hugo Chuko es un dolor y es que Calen no... Un dolor literal sí, sí, es un dolor es un dolor, es un dolor, no creo que es lo que más le coge al equipo que es el centro del campo que no te genera nada",469,104
QXxxl8ckqDY,4280.14,4310.14,30.0,SPEAKER_01,"Tengo confianza en Florentino Yo también. Sé que esto dicho aquí en España, en Madrid suena otra cosa pero Florentino Luis el centrocampista del Berlín creo que lo hemos visto muy poquito pero tengo confianza en que le de cosas al equipo. Ahora bien Josh Calen no creo que sea como para salvarte por sí mismo pero bueno, confío en lo que he visto de Florentino es de estos de, bueno, me subes el nivel hombre viene él, vefica",425,79
QXxxl8ckqDY,4310.14,4312.14,2.0,SPEAKER_00,es que yo le vi jugar contra el Barça el año pasado en Champions,64,14
QXxxl8ckqDY,4312.14,4324.14,12.0,SPEAKER_01,"y pensé que era un crack ahora estoy viendo que no lo tan crack Bueno, empieza a ser un reto sacar cosas buenas 19º, West Ham United El escudo Uno de vosotros ha elegido a este hombre",183,37
QXxxl8ckqDY,4324.14,4338.14,14.0,SPEAKER_00,"así que dispara Yo no he elegido a este hombre, pero sí he elegido a Crisencio, Summerville No, venía de un año muy complicado en Premier porque está siendo uno de los grandes protagonistas de este mundo",203,37
QXxxl8ckqDY,4338.14,4342.14,4.0,SPEAKER_01,¿Cómo hay que estar para que el nombre sea Crisencio Summerville?,65,11
QXxxl8ckqDY,4342.14,4354.14,12.0,SPEAKER_00,"Uno de los grandes protagonistas Creo que bueno, pues en un equipo que aparte de Bowen está viendo poco más pues por lo menos él está siendo algo protagonista y algo agitador dispara tú, a ver, ¿qué más?",203,38
QXxxl8ckqDY,4354.14,4372.14,18.0,SPEAKER_01,"Bueno, yo no tenía ninguna duda, me ha sorprendido que no lo hayas dicho, el Haji Diouf Bueno, sí, pues no he pensado en él Me parece que está jugando francamente bien que es un jugador al que hay que separar del mal rendimiento del West Ham United, aunque le recuerdo un cagadón, no me acuerdo contra qué equipo, pero comete",325,61
QXxxl8ckqDY,4372.14,4380.14,8.0,SPEAKER_00,"un cagadón terrible A mí me recuerdo como que le enfocara luego la cámara, ya con sus orejitas pequeñas tuviera cara de... Son orejas muy graciosas",147,26
QXxxl8ckqDY,4380.14,4402.14,22.0,SPEAKER_01,"las de Haji Diouf Son unas orejas muy músculas y muy soplillo pero lleva tres asistencias ya que ya solo el número bruto es increíble en este equipo y me gusta como carrilero, como lateral creo que es un futbolista tanto antes con Potter como ahora con Nuno va a dar buen rendimiento porque lo está dando, me parece lo mejor de este West Ham, ahora mismo en esa banda",367,70
QXxxl8ckqDY,4402.14,4430.14,28.0,SPEAKER_00,"Si me hubiera acordado, hubiera puesto las orejas del Haji Malik Diouf que no es una crítica, me parecen muy graciosas y muy divertidas, pero como no me he acordado de puesto, imagínate cómo estamos que se haya clarificado la situación de Lucas Paquetá que es una cosa que sucedió en agosto, pero bueno, que después de un año y medio arrastrando el tema de Paquetá y que él mentalmente reconociera que no podía jugar al 100% porque tenía miedo de la sanción, pues ya ha sido absuelto, se queda en el West Ham y bueno, pues esas son buenas noticias",547,101
QXxxl8ckqDY,4430.14,4432.14,2.0,SPEAKER_01,las cosas que hemos sacado buenas de el West Ham y United,57,12
QXxxl8ckqDY,4432.14,4434.14,2.0,SPEAKER_00,"el lateral izquierdo, Crisentius",32,4
QXxxl8ckqDY,4434.14,4440.14,6.0,SPEAKER_01,"a Mervín y que hayan absuelto a Paquetá es que ahora lo de Paquetá está más claro bueno, ahora a ver qué tal su futbol",118,25
QXxxl8ckqDY,4440.14,4442.14,2.0,SPEAKER_00,"claro, porque bien bien no está",31,6
QXxxl8ckqDY,4442.14,4446.14,4.0,SPEAKER_01,bueno y lo malo pues nada es como si un mago bien ponía un montón de cartas y te coge una,89,21
QXxxl8ckqDY,4446.14,4486.14,40.0,SPEAKER_00,"a ver no, no, empieza, empieza a mi por empezar por algún lado la dirección deportiva en general ha sido un cachondeo el centro de la defensa sigue siendo Kilmán ma-Bropanos no me están gustando absolutamente nada y eso son los buenos días, porque los malos no me está saliendo ahora eto-dibo que tampoco aporta absolutamente nada tampoco ha acertado los perfiles necesarios en el centro del campo yo lo de Mateo Fernández me lo tienen que explicar no, no, ni le veía nada especial en el Southampton, ni mucho menos le veo como la solución para los problemas que tiene el West Ham en el centro del campo, así que que yo creo que de hecho era lo que más necesitaba reforzar el equipo entonces, un desastre",704,128
QXxxl8ckqDY,4486.14,4496.14,10.0,SPEAKER_01,"eh, Mads Hermansen totalmente si, ya está, ya está, si has visto al West Ham sabes de lo que hablo y si no te pones highlights porque al ser portero vas a ver bastante",167,34
QXxxl8ckqDY,4496.14,4498.14,2.0,SPEAKER_00,de las mayores decepciones de lo que llevamos de inicio de previo,65,12
QXxxl8ckqDY,4498.14,4508.14,10.0,SPEAKER_01,"me gustó mucho, en el Leicester es un des- bueno un auténtico desastre por arriba, por abajo, en su portería ya está, ya está sentado en el banquillo y ya está Alfonso Areola como portero",187,35
